Time [s], Analyzer Name, Decoded Protocol Result
11.753215416666666,Async Serial,1
11.753475458333334,Async Serial,\r
11.887309958333333,Async Serial,6
11.887569958333334,Async Serial,2
11.888376083333334,Async Serial,1
11.888636083333333,Async Serial,7
11.889416166666667,Async Serial,4
11.889676208333332,Async Serial,A
11.890482291666666,Async Serial,0
11.890742333333334,Async Serial,0
11.911544708333333,Async Serial,\r
11.911804750000000,Async Serial,\r
11.912064750000001,Async Serial,>
11.915694208333333,Async Serial,2
11.915954208333334,Async Serial,2
11.916214208333333,Async Serial,1
11.916474208333334,Async Serial,7
11.916734249999999,Async Serial,4
11.916994250000000,Async Serial,A
11.917254249999999,Async Serial,1
11.917514250000000,Async Serial,\r
12.051128625000000,Async Serial,6
12.051388666666666,Async Serial,2
12.052168750000000,Async Serial,1
12.052428791666667,Async Serial,7
12.053234874999999,Async Serial,4
12.053494875000000,Async Serial,A
12.054275000000001,Async Serial,0
12.054535000000000,Async Serial,0
12.075363375000000,Async Serial,\r
12.075623416666666,Async Serial,\r
12.075883458333333,Async Serial,>
12.079135000000001,Async Serial,2
12.079395000000000,Async Serial,2
12.079655000000001,Async Serial,1
12.079915041666666,Async Serial,7
12.080175041666667,Async Serial,4
12.080435041666666,Async Serial,A
12.080695041666667,Async Serial,1
12.080955041666666,Async Serial,\r
12.214739291666667,Async Serial,6
12.214999291666667,Async Serial,2
12.215779416666667,Async Serial,1
12.216039416666666,Async Serial,7
12.216845541666666,Async Serial,4
12.217105541666667,Async Serial,A
12.217885624999999,Async Serial,0
12.218145666666667,Async Serial,0
12.238974041666667,Async Serial,\r
12.239234083333333,Async Serial,\r
12.239494083333334,Async Serial,>
12.243381833333334,Async Serial,2
12.243641833333333,Async Serial,2
12.243901833333334,Async Serial,1
12.244161833333333,Async Serial,7
12.244421833333334,Async Serial,4
12.244681874999999,Async Serial,A
12.244941875000000,Async Serial,1
12.245201874999999,Async Serial,\r
12.379572083333333,Async Serial,6
12.379832125000000,Async Serial,2
12.380638208333334,Async Serial,1
12.380898250000000,Async Serial,7
12.381704333333333,Async Serial,4
12.381964333333332,Async Serial,A
12.382744458333333,Async Serial,0
12.383004458333334,Async Serial,0
12.403806833333332,Async Serial,\r
12.404066875000000,Async Serial,\r
12.404326916666667,Async Serial,>
12.406926625000001,Async Serial,2
12.407186625000000,Async Serial,2
12.407446625000000,Async Serial,1
12.407706666666666,Async Serial,7
12.407966666666667,Async Serial,4
12.408226666666666,Async Serial,A
12.408486666666667,Async Serial,1
12.408746666666667,Async Serial,\r
12.542714666666667,Async Serial,6
12.542974708333333,Async Serial,2
12.543754791666666,Async Serial,1
12.544014833333334,Async Serial,7
12.544820916666668,Async Serial,4
12.545080958333333,Async Serial,A
12.545861041666667,Async Serial,0
12.546121083333333,Async Serial,0
12.566949458333333,Async Serial,\r
12.567209458333334,Async Serial,\r
12.567469500000000,Async Serial,>
12.572031458333333,Async Serial,2
12.572291500000000,Async Serial,2
12.572551499999999,Async Serial,1
12.572811500000000,Async Serial,7
12.573071499999999,Async Serial,4
12.573331500000000,Async Serial,A
12.573591499999999,Async Serial,1
12.573851541666667,Async Serial,\r
12.706507374999999,Async Serial,6
12.706767375000000,Async Serial,2
12.707573500000001,Async Serial,1
12.707833500000000,Async Serial,7
12.708613583333333,Async Serial,4
12.708873625000001,Async Serial,A
12.709679708333333,Async Serial,0
12.709939750000000,Async Serial,0
12.730742125000001,Async Serial,\r
12.731002166666666,Async Serial,\r
12.731262166666667,Async Serial,>
12.736096291666666,Async Serial,2
12.736356291666667,Async Serial,2
12.736616291666667,Async Serial,1
12.736876333333333,Async Serial,7
12.737136333333334,Async Serial,4
12.737396333333333,Async Serial,A
12.737656333333334,Async Serial,1
12.737916333333333,Async Serial,\r
12.870508083333334,Async Serial,6
12.870768083333333,Async Serial,2
12.871548166666667,Async Serial,1
12.871808208333333,Async Serial,7
12.872614291666666,Async Serial,4
12.872874333333334,Async Serial,A
12.873680416666666,Async Serial,0
12.873940458333333,Async Serial,0
12.894742833333334,Async Serial,\r
12.895002874999999,Async Serial,\r
12.895262875000000,Async Serial,>
12.899225083333333,Async Serial,2
12.899485083333333,Async Serial,2
12.899745083333332,Async Serial,1
12.900005083333333,Async Serial,7
12.900265125000001,Async Serial,4
12.900525125000000,Async Serial,A
12.900785125000001,Async Serial,1
12.901045125000000,Async Serial,\r
13.034014708333334,Async Serial,6
13.034274750000000,Async Serial,2
13.035054833333334,Async Serial,1
13.035314874999999,Async Serial,7
13.036120958333333,Async Serial,4
13.036381000000000,Async Serial,A
13.037187083333333,Async Serial,0
13.037447083333333,Async Serial,0
13.058249458333334,Async Serial,\r
13.058509500000000,Async Serial,\r
13.058769541666667,Async Serial,>
13.061755833333333,Async Serial,2
13.062015875000000,Async Serial,2
13.062275874999999,Async Serial,1
13.062535875000000,Async Serial,7
13.062795875000001,Async Serial,4
13.063055875000000,Async Serial,A
13.063315916666667,Async Serial,1
13.063575916666666,Async Serial,\r
13.198093416666667,Async Serial,6
13.198353458333333,Async Serial,2
13.199159541666667,Async Serial,1
13.199419583333333,Async Serial,7
13.200199666666666,Async Serial,4
13.200459708333334,Async Serial,A
13.201265791666666,Async Serial,0
13.201525791666667,Async Serial,0
13.222328166666667,Async Serial,\r
13.222588208333333,Async Serial,\r
13.222848250000000,Async Serial,>
13.225872666666667,Async Serial,2
13.226132666666667,Async Serial,2
13.226392666666667,Async Serial,1
13.226652708333333,Async Serial,7
13.226912708333334,Async Serial,4
13.227172708333333,Async Serial,A
13.227432708333334,Async Serial,1
13.227692708333333,Async Serial,\r
13.361886083333333,Async Serial,6
13.362146125000001,Async Serial,2
13.362952208333333,Async Serial,1
13.363212250000000,Async Serial,7
13.364018333333334,Async Serial,4
13.364278375000000,Async Serial,A
13.365058458333333,Async Serial,0
13.365318500000001,Async Serial,0
13.386120875000000,Async Serial,\r
13.386380875000000,Async Serial,\r
13.386640916666666,Async Serial,>
13.389781500000000,Async Serial,2
13.390041500000001,Async Serial,2
13.390301500000000,Async Serial,1
13.390561500000000,Async Serial,7
13.390821499999999,Async Serial,4
13.391081541666667,Async Serial,A
13.391341541666666,Async Serial,1
13.391601541666667,Async Serial,\r
13.525782791666666,Async Serial,6
13.526042833333333,Async Serial,2
13.526848916666667,Async Serial,1
13.527108958333333,Async Serial,7
13.527889041666667,Async Serial,4
13.528149041666667,Async Serial,A
13.528955166666666,Async Serial,0
13.529215166666667,Async Serial,0
13.550017541666667,Async Serial,\r
13.550277583333333,Async Serial,\r
13.550537625000000,Async Serial,>
13.553638291666667,Async Serial,2
13.553898291666666,Async Serial,2
13.554158333333334,Async Serial,1
13.554418333333333,Async Serial,7
13.554678333333333,Async Serial,4
13.554938333333334,Async Serial,A
13.555198333333333,Async Serial,1
13.555458333333334,Async Serial,\r
13.689679500000000,Async Serial,6
13.689939499999999,Async Serial,2
13.690745583333333,Async Serial,1
13.691005625000001,Async Serial,7
13.691785708333333,Async Serial,4
13.692045750000000,Async Serial,A
13.692851833333334,Async Serial,0
13.693111875000000,Async Serial,0
13.713914250000000,Async Serial,\r
13.714174291666666,Async Serial,\r
13.714434291666667,Async Serial,>
13.717885125000000,Async Serial,2
13.718145124999999,Async Serial,2
13.718405125000000,Async Serial,1
13.718665166666666,Async Serial,7
13.718925166666667,Async Serial,4
13.719185166666668,Async Serial,A
13.719445166666667,Async Serial,1
13.719705166666667,Async Serial,\r
13.854642291666666,Async Serial,6
13.854902333333333,Async Serial,2
13.855682416666667,Async Serial,1
13.855942458333333,Async Serial,7
13.856748541666667,Async Serial,4
13.857008541666668,Async Serial,A
13.857814666666666,Async Serial,0
13.858074666666667,Async Serial,0
13.878877041666666,Async Serial,\r
13.879137083333333,Async Serial,\r
13.879397125000001,Async Serial,>
13.882261958333334,Async Serial,2
13.882521958333333,Async Serial,2
13.882781958333334,Async Serial,1
13.883041958333333,Async Serial,7
13.883302000000000,Async Serial,4
13.883562000000000,Async Serial,A
13.883822000000000,Async Serial,1
13.884081999999999,Async Serial,\r
14.017368833333334,Async Serial,6
14.017628875000000,Async Serial,2
14.018434958333334,Async Serial,1
14.018694999999999,Async Serial,7
14.019501083333333,Async Serial,4
14.019761125000000,Async Serial,A
14.020541208333333,Async Serial,0
14.020801250000000,Async Serial,0
14.041603625000000,Async Serial,\r
14.041863625000000,Async Serial,\r
14.042123666666667,Async Serial,>
14.045884750000001,Async Serial,2
14.046144750000000,Async Serial,2
14.046404791666667,Async Serial,1
14.046664791666666,Async Serial,7
14.046924791666667,Async Serial,4
14.047184791666666,Async Serial,A
14.047444791666667,Async Serial,1
14.047704791666666,Async Serial,\r
14.181369541666667,Async Serial,6
14.181629583333333,Async Serial,2
14.182435666666667,Async Serial,1
14.182695708333334,Async Serial,7
14.183475791666666,Async Serial,4
14.183735833333333,Async Serial,A
14.184541916666667,Async Serial,0
14.184801958333333,Async Serial,0
14.205604333333333,Async Serial,\r
14.205864333333333,Async Serial,\r
14.206124375000000,Async Serial,>
14.211067625000000,Async Serial,2
14.211327624999999,Async Serial,2
14.211587625000000,Async Serial,1
14.211847625000001,Async Serial,7
14.212107625000000,Async Serial,4
14.212367625000001,Async Serial,A
14.212627666666666,Async Serial,1
14.212887666666667,Async Serial,\r
14.345162208333333,Async Serial,6
14.345422250000000,Async Serial,2
14.346228333333332,Async Serial,1
14.346488375000000,Async Serial,7
14.347294458333334,Async Serial,4
14.347554499999999,Async Serial,A
14.348334583333333,Async Serial,0
14.348594625000000,Async Serial,0
14.369396999999999,Async Serial,\r
14.369657000000000,Async Serial,\r
14.369917041666668,Async Serial,>
14.372766374999999,Async Serial,2
14.373026375000000,Async Serial,2
14.373286374999999,Async Serial,1
14.373546375000000,Async Serial,7
14.373806374999999,Async Serial,4
14.374066375000000,Async Serial,A
14.374326416666667,Async Serial,1
14.374586416666666,Async Serial,\r
14.509058916666667,Async Serial,6
14.509318958333333,Async Serial,2
14.510125041666667,Async Serial,1
14.510385083333333,Async Serial,7
14.511165166666666,Async Serial,4
14.511425166666667,Async Serial,A
14.512231291666666,Async Serial,0
14.512491291666667,Async Serial,0
14.533293666666667,Async Serial,\r
14.533553708333333,Async Serial,\r
14.533813750000000,Async Serial,>
14.536519166666666,Async Serial,2
14.536779166666667,Async Serial,2
14.537039166666666,Async Serial,1
14.537299166666667,Async Serial,7
14.537559208333333,Async Serial,4
14.537819208333334,Async Serial,A
14.538079208333333,Async Serial,1
14.538339208333333,Async Serial,\r
14.672877583333333,Async Serial,6
14.673137625000001,Async Serial,2
14.673917708333333,Async Serial,1
14.674177750000000,Async Serial,7
14.674983833333334,Async Serial,4
14.675243875000000,Async Serial,A
14.676023958333333,Async Serial,0
14.676284000000001,Async Serial,0
14.697112375000000,Async Serial,\r
14.697372375000000,Async Serial,\r
14.697632416666666,Async Serial,>
14.701104000000001,Async Serial,2
14.701364000000000,Async Serial,2
14.701624000000001,Async Serial,1
14.701884000000000,Async Serial,7
14.702144041666667,Async Serial,4
14.702404041666666,Async Serial,A
14.702664041666667,Async Serial,1
14.702924041666666,Async Serial,\r
14.836748291666666,Async Serial,6
14.837008291666667,Async Serial,2
14.837814416666667,Async Serial,1
14.838074416666666,Async Serial,7
14.838854541666667,Async Serial,4
14.839114541666667,Async Serial,A
14.839920625000000,Async Serial,0
14.840180666666667,Async Serial,0
14.860983041666668,Async Serial,\r
14.861243083333333,Async Serial,\r
14.861503083333334,Async Serial,>
14.865324833333334,Async Serial,2
14.865584833333333,Async Serial,2
14.865844833333334,Async Serial,1
14.866104833333333,Async Serial,7
14.866364833333334,Async Serial,4
14.866624874999999,Async Serial,A
14.866884875000000,Async Serial,1
14.867144874999999,Async Serial,\r
15.000644958333334,Async Serial,6
15.000904999999999,Async Serial,2
15.001711083333333,Async Serial,1
15.001971125000001,Async Serial,7
15.002777208333333,Async Serial,4
15.003037250000000,Async Serial,A
15.003817333333334,Async Serial,0
15.004077375000000,Async Serial,0
15.024879750000000,Async Serial,\r
15.025139749999999,Async Serial,\r
15.025399791666667,Async Serial,>
15.029701666666666,Async Serial,2
15.029961666666667,Async Serial,2
15.030221666666666,Async Serial,1
15.030481666666667,Async Serial,7
15.030741666666666,Async Serial,4
15.031001666666667,Async Serial,A
15.031261708333334,Async Serial,1
15.031521708333333,Async Serial,\r
15.164541666666667,Async Serial,6
15.164801708333334,Async Serial,2
15.165607791666666,Async Serial,1
15.165867791666667,Async Serial,7
15.166647916666667,Async Serial,4
15.166907916666666,Async Serial,A
15.167714041666667,Async Serial,0
15.167974041666668,Async Serial,0
15.188776416666666,Async Serial,\r
15.189036458333334,Async Serial,\r
15.189296499999999,Async Serial,>
15.194130500000000,Async Serial,2
15.194390500000001,Async Serial,2
15.194650500000000,Async Serial,1
15.194910500000001,Async Serial,7
15.195170500000000,Async Serial,4
15.195430500000001,Async Serial,A
15.195690541666666,Async Serial,1
15.195950541666667,Async Serial,\r
15.328438333333333,Async Serial,6
15.328698375000000,Async Serial,2
15.329504458333334,Async Serial,1
15.329764500000000,Async Serial,7
15.330544583333333,Async Serial,4
15.330804625000001,Async Serial,A
15.331610708333333,Async Serial,0
15.331870750000000,Async Serial,0
15.352673125000001,Async Serial,\r
15.352933125000000,Async Serial,\r
15.353193166666667,Async Serial,>
15.355751208333333,Async Serial,2
15.356011250000000,Async Serial,2
15.356271250000001,Async Serial,1
15.356531250000000,Async Serial,7
15.356791250000001,Async Serial,4
15.357051250000000,Async Serial,A
15.357311291666667,Async Serial,1
15.357571291666666,Async Serial,\r
15.491944999999999,Async Serial,6
15.492205000000000,Async Serial,2
15.493011125000001,Async Serial,1
15.493271125000000,Async Serial,7
15.494077250000000,Async Serial,4
15.494337249999999,Async Serial,A
15.495117333333333,Async Serial,0
15.495377375000000,Async Serial,0
15.516179749999999,Async Serial,\r
15.516439791666667,Async Serial,\r
15.516699833333334,Async Serial,>
15.520128041666666,Async Serial,2
15.520388083333334,Async Serial,2
15.520648083333333,Async Serial,1
15.520908083333333,Async Serial,7
15.521168083333333,Async Serial,4
15.521428083333333,Async Serial,A
15.521688083333334,Async Serial,1
15.521948125000000,Async Serial,\r
15.656127708333333,Async Serial,6
15.656387750000000,Async Serial,2
15.657193833333332,Async Serial,1
15.657453875000000,Async Serial,7
15.658233958333334,Async Serial,4
15.658493999999999,Async Serial,A
15.659300083333333,Async Serial,0
15.659560083333334,Async Serial,0
15.680362458333333,Async Serial,\r
15.680622500000000,Async Serial,\r
15.680882541666668,Async Serial,>
15.684140875000001,Async Serial,2
15.684400875000000,Async Serial,2
15.684660875000001,Async Serial,1
15.684920875000000,Async Serial,7
15.685180916666667,Async Serial,4
15.685440916666666,Async Serial,A
15.685700916666667,Async Serial,1
15.685960916666666,Async Serial,\r
15.819738375000000,Async Serial,6
15.819998416666667,Async Serial,2
15.820804499999999,Async Serial,1
15.821064500000000,Async Serial,7
15.821844625000001,Async Serial,4
15.822104625000000,Async Serial,A
15.822910750000000,Async Serial,0
15.823170749999999,Async Serial,0
15.843973125000000,Async Serial,\r
15.844233166666667,Async Serial,\r
15.844493208333333,Async Serial,>
15.848335708333334,Async Serial,2
15.848595708333333,Async Serial,2
15.848855708333334,Async Serial,1
15.849115708333333,Async Serial,7
15.849375708333334,Async Serial,4
15.849635749999999,Async Serial,A
15.849895750000000,Async Serial,1
15.850155750000001,Async Serial,\r
